subject,exp_org,exp_rev,image,label,category
41,a small insect that lives in groups and carry food in groups. hardworking,a small insect that lives in groups and carry food in groups. hardworking,ant3.jpg,Ant,Natural
41,"a very small insect, works and lives in groups, has their own societies, hardworking","a very small insect, works and lives in groups, has their own societies, hardworking",ant4.jpg,Ant,Natural
41,"small insects that work in groups, have their own societies, walk in a line","small insects that work in groups, have their own societies, walk in a line",ant5.jpg,Ant,Natural
41,"small insect that lives in groups, have their own societies, walk in a line","small insect that lives in groups, have their own societies, walk in a line",ant6.jpg,Ant,Natural
41,"a small insect that works in groups. has their own societys, crawls in a line","a small insect that works in groups. has their own societys, crawls in a line",ant7.jpg,Ant,Natural
41,"very small, live in a group, insect","very small, live in a group, insect",ant8.jpg,Ant,Natural
42,It is an insect with six legs.,It is an insect with six legs.,ant1.jpg,Ant,Natural
42,It is an insect with six long legs.,It is an insect with six long legs.,ant2.jpg,Ant,Natural
42,It is a kind of insects with long legs.,It is a kind of insects with long legs.,ant3.jpg,Ant,Natural
42,It is an insect with six long legs.,It is an insect with six long legs.,ant4.jpg,Ant,Natural
42,It is a kind of insect with six long legs.,It is a kind of insect with six long legs.,ant5.jpg,Ant,Natural
42,It is a kind of insect with six legs.,It is a kind of insect with six legs.,ant6.jpg,Ant,Natural
42,It is a kind of insect and has six legs.,It is a kind of insect and has six legs.,ant7.jpg,Ant,Natural
42,It is an insect with six long thin legs.,It is an insect with six long thin legs.,ant8.jpg,Ant,Natural
43,"tiny, have 8 legs, 4 on each side, eat leaves","tiny, have eight legs, four on each side, eat leaves",ant1.jpg,Ant,Natural
43,"tiny, has 8 legs 4 on each side, eat leaves","tiny, has eight legs four on each side, eat leaves",ant2.jpg,Ant,Natural
43,"tiny, have 8 legs, 4 on each side, eat leaves","tiny, have eight legs, four on each side, eat leaves",ant3.jpg,Ant,Natural
43,"it has 8 legs, 4 legs on each side, it is tiny, and eat leaves","it has eight legs, four legs on each side, it is tiny, and eat leaves",ant4.jpg,Ant,Natural
43,"it is tiny, have 8 legs, 4 legs on each side, eat leaves","it is tiny, have eight legs, four legs on each side, eat leaves",ant5.jpg,Ant,Natural
43,"tiny, 8 legs, 4 legs on each side, eat leaves","tiny, eight legs, four legs on each side, eat leaves",ant6.jpg,Ant,Natural
43,"it has 8 legs, 4 legs on one side, it is tiny","it has eight legs, four legs on one side, it is tiny",ant7.jpg,Ant,Natural
43,"tiny, have 8 legs, 4 on each side, eat leaves","tiny, have eight legs, four on each side, eat leaves",ant8.jpg,Ant,Natural
44,long-tail insects,long-tail insects,ant1.jpg,Ant,Natural
44,8 legs insects with dark colour,eight legs insects with dark colour,ant2.jpg,Ant,Natural
44,insects with long hair and tails,insects with long hair and tails,ant3.jpg,Ant,Natural
44,"insect, black head and many legs","insect, black head and many legs",ant4.jpg,Ant,Natural
44,"insect, many legs, small","insect, many legs, small",ant5.jpg,Ant,Natural
44,animal with long legs,animal with long legs,ant6.jpg,Ant,Natural
44,dark eight legs insect small,dark eight legs insect small,ant7.jpg,Ant,Natural
44,"many-legged insects, can bite","many-legged insects, can bite",ant8.jpg,Ant,Natural
45,"small body, many legs and dark-colored body","small body, many legs and dark-colored body",ant1.jpg,Ant,Natural
45,a small animal with many legs and dark colored,a small animal with many legs and dark colored,ant2.jpg,Ant,Natural
45,"small body, many legs, sharp mouth","small body, many legs, sharp mouth",ant3.jpg,Ant,Natural
45,"small, many legs and dark-colored body","small, many legs and dark-colored body",ant4.jpg,Ant,Natural
45,"many legs, small and dark-colored","many legs, small and dark-colored",ant5.jpg,Ant,Natural
45,"many legs, small and dark-colored","many legs, small and dark-colored",ant6.jpg,Ant,Natural
45,a small animal with many legs and dark-colored body,a small animal with many legs and dark-colored body,ant7.jpg,Ant,Natural
45,"small, many legs and dark-colored body","small, many legs and dark-colored body",ant8.jpg,Ant,Natural
46,"small insects, six legs, three body parts","small insects, six legs, three body parts",ant1.jpg,Ant,Natural
46,"small insects, six legs, three body parts","small insects, six legs, three body parts",ant2.jpg,Ant,Natural
46,"small insects, thin legs and three body parts","small insects, thin legs and three body parts",ant3.jpg,Ant,Natural
46,"small, six legs, three body parts, an insect on grass or leaves","small, six legs, three body parts, an insect on grass or leaves",ant4.jpg,Ant,Natural
46,"small insect, six legs, three body parts","small insect, six legs, three body parts",ant5.jpg,Ant,Natural
46,"small insects, six legs, three body parts","small insects, six legs, three body parts",ant6.jpg,Ant,Natural
46,"small, six legs, three body parts, insects","small, six legs, three body parts, insects",ant7.jpg,Ant,Natural
46,"small insect, six legs, three body parts","small insect, six legs, three body parts",ant8.jpg,Ant,Natural
47,"small, living in a group, in black or red, eating plant","small, living in a group, in black or red, eating plant",ant1.jpg,Ant,Natural
47,"tiny animals, living in community, 8 legs","tiny animals, living in community, eight legs",ant2.jpg,Ant,Natural
47,"tiny animals, 8 legs, living in community","tiny animals, eight legs, living in community",ant3.jpg,Ant,Natural
47,"tiny animals, eating plant, living in community","tiny animals, eating plant, living in community",ant4.jpg,Ant,Natural
47,"tiny animals, 8 legs, living in community","tiny animals, eight legs, living in community",ant5.jpg,Ant,Natural
47,"tiny animals, 8 legs, eating plant","tiny animals, eight legs, eating plant",ant6.jpg,Ant,Natural
47,"tiny animals, with 8 legs living in community","tiny animals, with eight legs living in community",ant7.jpg,Ant,Natural
47,"tiny animals, eating plant and live in community","tiny animals, eating plant and live in community",ant8.jpg,Ant,Natural
48,"small, 6 legged creature with beadlike body","small, six legged creature with beadlike body",ant1.jpg,Ant,Natural
48,small 6 legged creature with beadlike body,small six legged creature with beadlike body,ant2.jpg,Ant,Natural
48,small 6 legged creature with beadlike body,small six legged creature with beadlike body,ant3.jpg,Ant,Natural
48,"tiny, beadlike body, 6 legs","tiny, beadlike body, six legs",ant4.jpg,Ant,Natural
48,"small, 6 legs, lives in a colony","small, six legs, lives in a colony",ant5.jpg,Ant,Natural
48,"small, with three beadlike bodies, 6 legs with an antenna","small, with three beadlike bodies, six legs with an antenna",ant6.jpg,Ant,Natural
48,6 legged tiny animal with 3 beads as its body,six legged tiny animal with three beads as its body,ant7.jpg,Ant,Natural
48,tiny 6 legged creature with 3 beads as the body,tiny six legged creature with three beads as the body,ant8.jpg,Ant,Natural
49,a small red or black insect. lives in groups and bites people.,a small red or black insect. lives in groups and bites people.,ant1.jpg,Ant,Natural
49,small. red and black. lives in groups. it bites,small. red and black. lives in groups. it bites,ant2.jpg,Ant,Natural
49,small. red and black. live in groups. it bites,small. red and black. live in groups. it bites,ant3.jpg,Ant,Natural
49,small and lives in groups. it bites and it is a small insect,small and lives in groups. it bites and it is a small insect,ant4.jpg,Ant,Natural
49,a small red or black insect. comes after food and sweets and it bites,a small red or black insect. comes after food and sweets and it bites,ant5.jpg,Ant,Natural
49,"a small, eight leg insect. live in groups and bite","a small, eight leg insect. live in groups and bite",ant6.jpg,Ant,Natural
49,small animal. eight legs. bites,small animal. eight legs. bites,ant7.jpg,Ant,Natural
49,a small insect. either red or black in colour. it bites and it lives in groups,a small insect. either red or black in colour. it bites and it lives in groups,ant8.jpg,Ant,Natural
50,the company that owns Alipay,the company that owns Alipay,ant1.jpg,Ant,Natural
50,small animal which are impossible to eradicate,small animal which are impossible to eradicate,ant2.jpg,Ant,Natural
50,small animals which are difficult to see with naked eyes,small animals which are difficult to see with naked eyes,ant3.jpg,Ant,Natural
50,small animals which are hard to see by naked eyes,small animals which are hard to see by naked eyes,ant4.jpg,Ant,Natural
50,a small animal which is hard to see by naked eyes,a small animal which is hard to see by naked eyes,ant5.jpg,Ant,Natural
50,a small animal which is hard to see by naked eyes,a small animal which is hard to see by naked eyes,ant6.jpg,Ant,Natural
50,a small creature which cannot be seen by naked eyes,a small creature which cannot be seen by naked eyes,ant7.jpg,Ant,Natural
50,tiny creatures which are clustering everytime we see,tiny creatures which are clustering everytime we see,ant8.jpg,Ant,Natural
51,"has two sharp tentacles, two big black eyes, and the end of the body is also black","has two sharp tentacles, two big black eyes, and the end of the body is also black",ant1.jpg,Ant,Natural
51,"transparent body, tiny animal, with two little eyes","transparent body, tiny animal, with two little eyes",ant2.jpg,Ant,Natural
51,"very sharp beak, two very long tentacles, look angry but tiny in shape","very sharp beak, two very long tentacles, look angry but tiny in shape",ant3.jpg,Ant,Natural
51,"walking in a leaf, very tiny, look red and black with eight tentacles","walking in a leaf, very tiny, look red and black with eight tentacles",ant4.jpg,Ant,Natural
51,"long body shape, tiny, moving on the ground","long body shape, tiny, moving on the ground",ant5.jpg,Ant,Natural
51,"moving in a flower, very tiny, has three body parts","moving in a flower, very tiny, has three body parts",ant6.jpg,Ant,Natural
51,"eight legs, tiny, three body parts","eight legs, tiny, three body parts",ant7.jpg,Ant,Natural
51,"tiny and red in color, usually has a large group living together","tiny and red in color, usually has a large group living together",ant8.jpg,Ant,Natural
52,"small, red, six legs, antenna, in a glass,","small, red, six legs, antenna, in a glass,",ant1.jpg,Ant,Natural
52,"6 legs, small, red, on a leaf, zoomed in","six legs, small, red, on a leaf, zoomed in",ant2.jpg,Ant,Natural
52,"antenna, zoomed in, on a leaf, sharp teeth, 6 legs","antenna, zoomed in, on a leaf, sharp teeth, six legs",ant3.jpg,Ant,Natural
52,"small, on a leaf, red, six legs","small, on a leaf, red, six legs",ant4.jpg,Ant,Natural
52,"small, six legs, red, antennas","small, six legs, red, antennas",ant5.jpg,Ant,Natural
52,"has antennas, six legs, small, in a flower","has antennas, six legs, small, in a flower",ant6.jpg,Ant,Natural
52,"black, six legs, small, three part body, antennas","black, six legs, small, three part body, antennas",ant7.jpg,Ant,Natural
52,"colony, red, six legs, on a log or branch","colony, red, six legs, on a log or branch",ant8.jpg,Ant,Natural
53,"very tiny in size, powerful in lifting up things when in group","very tiny in size, powerful in lifting up things when in group",ant1.jpg,Ant,Natural
53,"very tiny in size, insect, very powerful in lifting up things when in group","very tiny in size, insect, very powerful in lifting up things when in group",ant2.jpg,Ant,Natural
53,"very tiny in size, insect, powerful in lifting up things when in group","very tiny in size, insect, powerful in lifting up things when in group",ant3.jpg,Ant,Natural
